No.,Time,Source,Service Data,Info,Length
5825,5.518388,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae4da13da7,ADV_NONCONN_IND,63
5826,5.519252,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5827,5.520111,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5830,5.522699,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5832,5.527016,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5833,5.527888,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5834,5.528754,dc:23:51:7d:96:27,408080000001ecd98452461c1fae96d257a12933,ADV_NONCONN_IND,63
5835,5.529613,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5836,5.530484,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5837,5.531341,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5838,5.5322,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5839,5.533072,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5840,5.533929,dc:23:51:7d:96:27,,ADV_NONCONN_IND[Malformed Packet],63
5843,5.536517,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5844,5.537384,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5845,5.538243,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5846,5.5391,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5848,5.54083,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5849,5.541701,dc:23:51:7d:96:27,4080804ccd60ab2330e02aee86e6a9ae0d4e4700,ADV_NONCONN_IND,63
5850,5.54256,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5851,5.543418,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5852,5.544287,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5853,5.547744,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5854,5.548616,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5855,5.549474,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5856,5.550334,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5857,5.551205,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5858,5.552062,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5859,5.552933,dc:23:51:7d:96:27,,ADV_NONCONN_IND[Malformed Packet],63
5860,5.553792,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5861,5.554648,dc:23:51:7d:96:27,,ADV_NONCONN_IND[Malformed Packet],63
5862,5.555514,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5863,5.556373,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5864,5.557231,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5865,5.560691,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5866,5.56155,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5867,5.56242,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5868,5.56328,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5869,5.564151,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5872,5.569333,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5873,5.57019,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5874,5.571061,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5875,5.57192,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5876,5.572778,dc:23:51:7d:96:27,408080000001ecd9845246dcf0c78dc6f3a3316c,ADV_NONCONN_IND,63
5877,5.573646,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5878,5.574505,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5879,5.575364,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5880,5.576235,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5881,5.577094,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5883,5.578823,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5884,5.579682,dc:23:51:7d:96:27,408060000081d257a515ef26a971799858be4700,ADV_NONCONN_IND,63
5885,5.580553,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5886,5.581412,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5887,5.582283,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5888,5.583147,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5889,5.584006,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5891,5.588324,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5892,5.589196,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5899,5.594365,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5900,5.595224,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5901,5.598683,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5902,5.599541,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5903,5.600414,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5904,5.60128,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5905,5.602138,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5906,5.605597,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c4896f7b8,ADV_NONCONN_IND,63
5907,5.606454,dc:23:51:7d:96:27,408080000001ecd92c902cedd55685dd1d4e4700,ADV_NONCONN_IND,63
5908,5.607326,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5909,5.608185,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5910,5.611625,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5911,5.612496,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5912,5.613355,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5913,5.616813,dc:23:51:7d:96:27,408080000001ec6122902eebd4e7ece056e53e01,ADV_NONCONN_IND,63
5914,5.617671,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5915,5.618543,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5916,5.619409,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5928,5.628039,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5929,5.628898,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5930,5.629756,dc:23:51:7d:96:27,,ADV_NONCONN_IND[Malformed Packet],63
5933,5.632358,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5934,5.633217,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5935,5.634075,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5936,5.63754,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5937,5.638399,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5938,5.63927,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5939,5.640129,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5940,5.640987,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5941,5.641858,dc:23:51:7d:96:27,4020eff0c78780c6923d176db890613c54bc4700,ADV_NONCONN_IND,63
5942,5.645303,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5943,5.646172,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5944,5.649619,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5945,5.650489,dc:23:51:7d:96:27,40808080cd60aba22494cc711cae16ae0d4e4700,ADV_NONCONN_IND,63
5946,5.651348,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5947,5.652207,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5948,5.653078,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5949,5.653937,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5950,5.654809,dc:23:51:7d:96:27,408060000001ec67a13db7469074388241b4f518,ADV_NONCONN_IND,63
5951,5.655672,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5952,5.656531,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5953,5.657403,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5957,5.661721,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5958,5.662581,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc77f8,ADV_NONCONN_IND,63
5959,5.663438,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5960,5.664302,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5961,5.66516,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5962,5.666018,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5963,5.666889,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5964,5.667748,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5965,5.668619,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5966,5.669478,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5967,5.670337,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5968,5.671208,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5970,5.678122,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5971,5.678979,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5974,5.681566,dc:23:51:7d:96:27,,ADV_NONCONN_IND[Malformed Packet],63
5975,5.682434,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5976,5.683292,dc:23:51:7d:96:27,208860000081ed0775a5f8c3fb93612054ac4700,ADV_NONCONN_IND,63
5977,5.684149,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5979,5.688468,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5980,5.689337,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5985,5.692794,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5986,5.693666,dc:23:51:7d:96:27,408060000001ec57a13da57294d53d13ec521500,ADV_NONCONN_IND,63
5987,5.694524,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5988,5.695383,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5989,5.696254,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5990,5.697112,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5992,5.698841,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5993,5.699698,dc:23:51:7d:96:27,4080804ccd606be0625438ef38859cae0d4e4700,ADV_NONCONN_IND,63
5994,5.700564,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5995,5.701423,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5996,5.70228,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
5997,5.703153,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
5998,5.704011,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
5999,5.70747,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6000,5.708329,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6001,5.709201,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6002,5.710065,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6003,5.710923,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6004,5.711795,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6005,5.712653,dc:23:51:7d:96:27,408080000001ecd904902cefa0d785e27b927502,ADV_NONCONN_IND,63
6006,5.713511,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6007,5.714382,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6008,5.71524,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6009,5.716111,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6010,5.71697,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6012,5.721285,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6020,5.729055,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6021,5.729927,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6022,5.730784,dc:23:51:7d:96:27,408080000001ecd9845226eff0cf9d42c725f4a3,ADV_NONCONN_IND,63
6023,5.731644,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6024,5.732516,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6025,5.733373,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6026,5.734246,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6027,5.735105,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613454bc4700,ADV_NONCONN_IND,63
6030,5.737686,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6031,5.738543,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6032,5.739414,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6033,5.740274,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6034,5.743733,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0da13da7,ADV_NONCONN_IND,63
6035,5.744591,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6036,5.745463,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6037,5.746328,dc:23:51:7d:96:27,bf428b000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6038,5.747187,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6039,5.748058,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6040,5.748916,dc:23:51:7d:96:27,,ADV_NONCONN_IND[Malformed Packet],63
6041,5.752375,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6042,5.753234,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6043,5.756675,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6044,5.757546,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6045,5.758405,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6046,5.759276,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6047,5.76272,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6048,5.763592,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6049,5.764459,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6050,5.765318,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6051,5.76619,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6052,5.767048,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6053,5.767908,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6054,5.768779,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6055,5.769636,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6056,5.770507,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6057,5.773947,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6058,5.774805,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6059,5.775677,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6060,5.776536,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6061,5.777407,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6062,5.778265,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6063,5.779124,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6064,5.779994,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6065,5.780854,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6066,5.781726,dc:23:51:7d:96:27,902cff50e78cb7478118a1c2fb93613c54bc4700,ADV_NONCONN_IND,63
6067,5.782589,dc:23:51:7d:96:27,,ADV_NONCONN_IND[Malformed Packet],63
6068,5.783448,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6069,5.784319,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6070,5.785177,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6071,5.788635,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6072,5.789494,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6073,5.790352,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6074,5.79122,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6075,5.792079,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6076,5.792937,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6077,5.793809,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6078,5.794668,dc:23:51:7d:96:27,408060000001ec57a11de727b267170a0cd27700,ADV_NONCONN_IND,63
6079,5.795537,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6080,5.796397,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6081,5.797255,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6082,5.798127,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6086,5.801579,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6087,5.802451,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6088,5.803309,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6089,5.804168,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6090,5.80504,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6091,5.805898,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6095,5.809351,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6096,5.810209,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6097,5.811067,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6104,5.819711,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6105,5.820582,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6106,5.821439,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6107,5.822299,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6108,5.82317,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6109,5.824027,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6110,5.824899,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6111,5.825758,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb53311158b6d7f9,ADV_NONCONN_IND,63
6112,5.826615,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6113,5.827482,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6114,5.828341,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6115,5.829198,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6116,5.83007,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6119,5.832658,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6120,5.833516,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6122,5.835245,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6123,5.838714,dc:23:51:7d:96:27,c02cefd087dcd845872eefe2f293613c54bc47f8,ADV_NONCONN_IND,63
6124,5.839573,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6125,5.840433,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6126,5.841303,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6127,5.842162,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6128,5.843032,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6129,5.846471,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6130,5.847329,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6131,5.848201,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6132,5.851648,dc:23:51:7d:96:27,408060000001ec07753da7e6b070183bcb965ac9,ADV_NONCONN_IND,63
6133,5.852519,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6134,5.853378,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6135,5.85425,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6136,5.855113,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6137,5.855972,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6139,5.857702,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6140,5.85856,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6141,5.859431,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6142,5.860288,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6143,5.86116,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6144,5.862019,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6145,5.862877,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6149,5.866334,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6150,5.867193,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6151,5.868063,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6152,5.868922,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6153,5.869781,dc:23:51:7d:96:27,,ADV_NONCONN_IND[Malformed Packet],63
6155,5.871511,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6156,5.872383,dc:23:51:7d:96:27,408060000001ec0775a5f8d3fb93613c54bc4700,ADV_NONCONN_IND,63
6157,5.873246,dc:23:51:7d:96:27,408080000001ecd98452461c1fae16ae0d4e4700,ADV_NONCONN_IND,63
6158,5.876694,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
